api8,lease_name,well_no,model,month_on_production,forecast_oil_bbl
31744055,DAVIS-LACY 31K,211H,exponential,34,842.5850340399745
31744055,DAVIS-LACY 31K,211H,exponential,35,751.591292652685
31744055,DAVIS-LACY 31K,211H,exponential,36,670.4242876031592
31744055,DAVIS-LACY 31K,211H,exponential,37,598.0227948381865
31744055,DAVIS-LACY 31K,211H,exponential,38,533.4401956478137
31744055,DAVIS-LACY 31K,211H,exponential,39,475.8321000285178
31744055,DAVIS-LACY 31K,211H,exponential,40,424.4453066432088
31744055,DAVIS-LACY 31K,211H,exponential,41,378.6079550342449
31744055,DAVIS-LACY 31K,211H,exponential,42,337.7207413338383
31744055,DAVIS-LACY 31K,211H,exponential,43,301.2490826209956
31744055,DAVIS-LACY 31K,211H,exponential,44,268.7161274772982
31744055,DAVIS-LACY 31K,211H,exponential,45,239.69652135751602
31744055,DAVIS-LACY 31K,211H,exponential,46,213.8108452599224
31744055,DAVIS-LACY 31K,211H,exponential,47,190.72065498429467
31744055,DAVIS-LACY 31K,211H,exponential,48,170.12405611801086
31744055,DAVIS-LACY 31K,211H,exponential,49,151.75175689506437
31744055,DAVIS-LACY 31K,211H,exponential,50,135.36354732081114
31744055,DAVIS-LACY 31K,211H,exponential,51,120.74515852850365
31744055,DAVIS-LACY 31K,211H,exponential,52,107.7054613050318
31744055,DAVIS-LACY 31K,211H,exponential,53,96.07396715779078
31744055,DAVIS-LACY 31K,211H,exponential,54,85.6985992501854
31744055,DAVIS-LACY 31K,211H,exponential,55,76.44370406170236
31744055,DAVIS-LACY 31K,211H,exponential,56,68.18827777585278
31744055,DAVIS-LACY 31K,211H,exponential,57,60.824384206760236
31744055,DAVIS-LACY 31K,211H,exponential,58,54.25574357945884
31744055,DAVIS-LACY 31K,211H,exponential,59,48.396473712804436
31744055,DAVIS-LACY 31K,211H,exponential,60,43.16996714650012
31744055,DAVIS-LACY 31K,211H,exponential,61,38.50788953115041
31744055,DAVIS-LACY 31K,211H,exponential,62,34.34928618572048
31744055,DAVIS-LACY 31K,211H,exponential,63,30.639785141018617
31744055,DAVIS-LACY 31K,211H,exponential,64,27.330886249335116
31744055,DAVIS-LACY 31K,211H,exponential,65,24.379327065648674
31744055,DAVIS-LACY 31K,211H,exponential,66,21.746517209566502
31744055,DAVIS-LACY 31K,211H,exponential,67,19.398033812521422
31744055,DAVIS-LACY 31K,211H,exponential,68,17.30317145341294
31744055,DAVIS-LACY 31K,211H,exponential,69,15.434540698291924
31744055,DAVIS-LACY 31K,211H,exponential,70,13.767709995166301
31744055,DAVIS-LACY 31K,211H,exponential,71,12.280886241854864
31744055,DAVIS-LACY 31K,211H,exponential,72,10.954629850449434
31744055,DAVIS-LACY 31K,211H,exponential,73,9.771600582974948
31744055,DAVIS-LACY 31K,211H,exponential,74,8.716330835156327
31744055,DAVIS-LACY 31K,211H,exponential,75,7.775023404074359
31744055,DAVIS-LACY 31K,211H,exponential,76,6.935371095608483
31744055,DAVIS-LACY 31K,211H,exponential,77,6.186395813110479
31744055,DAVIS-LACY 31K,211H,exponential,78,5.518305023462195
31744055,DAVIS-LACY 31K,211H,exponential,79,4.9223637238719204
31744055,DAVIS-LACY 31K,211H,exponential,80,4.390780235429701
31744055,DAVIS-LACY 31K,211H,exponential,81,3.916604330221109
31744055,DAVIS-LACY 31K,211H,exponential,82,3.4936363600547065
31744055,DAVIS-LACY 31K,211H,exponential,83,3.1163461986999454
31744055,DAVIS-LACY 31K,211H,exponential,84,2.7798009378398816
31744055,DAVIS-LACY 31K,211H,exponential,85,2.479600391393971
31744055,DAVIS-LACY 31K,211H,exponential,86,2.2118195649573837
31744055,DAVIS-LACY 31K,211H,exponential,87,1.9729573381693235
31744055,DAVIS-LACY 31K,211H,exponential,88,1.7598906890540995
31744055,DAVIS-LACY 31K,211H,exponential,89,1.5698338618376673
31744055,DAVIS-LACY 31K,211H,exponential,90,1.4003019443762763
31744055,DAVIS-LACY 31K,211H,exponential,91,1.2490783789875655
31744055,DAVIS-LACY 31K,211H,exponential,92,1.1141859819020306
31744055,DAVIS-LACY 31K,211H,exponential,93,0.9938610924265692
31744055,DAVIS-LACY 31K,211H,exponential,94,0.8865305138313866
31744055,DAVIS-LACY 31K,211H,exponential,95,0.790790944472163
31744055,DAVIS-LACY 31K,211H,exponential,96,0.7053906302181865
31744055,DAVIS-LACY 31K,211H,exponential,97,0.6292129982997379
31744055,DAVIS-LACY 31K,211H,exponential,98,0.5612620585942375
31744055,DAVIS-LACY 31K,211H,exponential,99,0.5006493814792073
31744055,DAVIS-LACY 31K,211H,exponential,100,0.44658248199299516
31744055,DAVIS-LACY 31K,211H,exponential,101,0.39835445843111866
31744055,DAVIS-LACY 31K,211H,exponential,102,0.3553347499072723
31744055,DAVIS-LACY 31K,211H,exponential,103,0.31696089203805455
31744055,DAVIS-LACY 31K,211H,exponential,104,0.2827311629604942
31744055,DAVIS-LACY 31K,211H,exponential,105,0.25219802353217846
31744055,DAVIS-LACY 31K,211H,exponential,106,0.22496226594740257
31744055,DAVIS-LACY 31K,211H,exponential,107,0.20066779426498077
31744055,DAVIS-LACY 31K,211H,exponential,108,0.17899696860533687
31744055,DAVIS-LACY 31K,211H,exponential,109,0.15966645214424066
31744055,DAVIS-LACY 31K,211H,exponential,110,0.14242350660439648
31744055,DAVIS-LACY 31K,211H,exponential,111,0.12704268781000938
31744055,DAVIS-LACY 31K,211H,exponential,112,0.1133228981001178
31744055,DAVIS-LACY 31K,211H,exponential,113,0.10108475706224714
31744055,DAVIS-LACY 31K,211H,exponential,114,0.0901682562098445
31744055,DAVIS-LACY 31K,211H,exponential,115,0.08043066693940383
31744055,DAVIS-LACY 31K,211H,exponential,116,0.07174467441470857
31744055,DAVIS-LACY 31K,211H,exponential,117,0.0639967129795218
31744055,DAVIS-LACY 31K,211H,exponential,118,0.05708548133495522
31744055,DAVIS-LACY 31K,211H,exponential,119,0.050920618068091866
31744055,DAVIS-LACY 31K,211H,exponential,120,0.04542152021496164
31744070,DAVIS-LACY 31C,203H,exponential,34,498.847243980998
31744070,DAVIS-LACY 31C,203H,exponential,35,446.3378158991234
31744070,DAVIS-LACY 31C,203H,exponential,36,399.35561097173917
31744070,DAVIS-LACY 31C,203H,exponential,37,357.3188251892514
31744070,DAVIS-LACY 31C,203H,exponential,38,319.7068961268758
31744070,DAVIS-LACY 31C,203H,exponential,39,286.05405656123696
31744070,DAVIS-LACY 31C,203H,exponential,40,255.94356664319923
31744070,DAVIS-LACY 31C,203H,exponential,41,229.0025532010531
31744070,DAVIS-LACY 31C,203H,exponential,42,204.89739226658799
31744070,DAVIS-LACY 31C,203H,exponential,43,183.3295776435691
31744070,DAVIS-LACY 31C,203H,exponential,44,164.03202435705205
31744070,DAVIS-LACY 31C,203H,exponential,45,146.76576120730715
31744070,DAVIS-LACY 31C,203H,exponential,46,131.31697147060316
31744070,DAVIS-LACY 31C,203H,exponential,47,117.49434510037936
31744070,DAVIS-LACY 31C,203H,exponential,48,105.12670963979262
31744070,DAVIS-LACY 31C,203H,exponential,49,94.06091050805468
31744070,DAVIS-LACY 31C,203H,exponential,50,84.15991441108822
31744070,DAVIS-LACY 31C,203H,exponential,51,75.30111239009497
31744070,DAVIS-LACY 31C,203H,exponential,52,67.374801493841
31744070,DAVIS-LACY 31C,203H,exponential,53,60.282826272451985
31744070,DAVIS-LACY 31C,203H,exponential,54,53.93736326966145
31744070,DAVIS-LACY 31C,203H,exponential,55,48.25983346127362
31744070,DAVIS-LACY 31C,203H,exponential,56,43.17992917202684
31744070,DAVIS-LACY 31C,203H,exponential,57,38.6347434206842
31744070,DAVIS-LACY 31C,203H,exponential,58,34.56799091159871
31744070,DAVIS-LACY 31C,203H,exponential,59,30.929311025904834
31744070,DAVIS-LACY 31C,203H,exponential,60,27.673644180928655
31744070,DAVIS-LACY 31C,203H,exponential,61,24.76067383496595
31744070,DAVIS-LACY 31C,203H,exponential,62,22.154327227495422
31744070,DAVIS-LACY 31C,203H,exponential,63,19.822328672244698
31744070,DAVIS-LACY 31C,203H,exponential,64,17.73579987131549
31744070,DAVIS-LACY 31C,203H,exponential,65,15.86890230085836
31744070,DAVIS-LACY 31C,203H,exponential,66,14.198517239781506
31744070,DAVIS-LACY 31C,203H,exponential,67,12.703959479129706
31744070,DAVIS-LACY 31C,203H,exponential,68,11.366721166854244
31744070,DAVIS-LACY 31C,203H,exponential,69,10.170242615876447
31744070,DAVIS-LACY 31C,203H,exponential,70,9.099707237246747
31744070,DAVIS-LACY 31C,203H,exponential,71,8.141858058954954
31744070,DAVIS-LACY 31C,203H,exponential,72,7.284833558252663
31744070,DAVIS-LACY 31C,203H,exponential,73,6.518020774517884
31744070,DAVIS-LACY 31C,203H,exponential,74,5.831923883685406
31744070,DAVIS-LACY 31C,203H,exponential,75,5.218046606734846
31744070,DAVIS-LACY 31C,203H,exponential,76,4.668786996041982
31744070,DAVIS-LACY 31C,203H,exponential,77,4.1773432966805855
31744070,DAVIS-LACY 31C,203H,exponential,78,3.737629716908444
31744070,DAVIS-LACY 31C,203H,exponential,79,3.344201064781505
31744070,DAVIS-LACY 31C,203H,exponential,80,2.992185317633947
31744070,DAVIS-LACY 31C,203H,exponential,81,2.677223289398452
31744070,DAVIS-LACY 31C,203H,exponential,82,2.395414648637187
31744070,DAVIS-LACY 31C,203H,exponential,83,2.1432696187978046
31744070,DAVIS-LACY 31C,203H,exponential,84,1.917665762574801
31744070,DAVIS-LACY 31C,203H,exponential,85,1.715809315215475
31744070,DAVIS-LACY 31C,203H,exponential,86,1.535200587941543
31744070,DAVIS-LACY 31C,203H,exponential,87,1.3736030130598038
31744070,DAVIS-LACY 31C,203H,exponential,88,1.2290154474320825
31744070,DAVIS-LACY 31C,203H,exponential,89,1.0996473913244968
31744070,DAVIS-LACY 31C,203H,exponential,90,0.983896815758776
31744070,DAVIS-LACY 31C,203H,exponential,91,0.8803303237906672
31744070,DAVIS-LACY 31C,203H,exponential,92,0.7876654000427062
31744070,DAVIS-LACY 31C,203H,exponential,93,0.7047545286784485
31744070,DAVIS-LACY 31C,203H,exponential,94,0.6305709831431617
31744070,DAVIS-LACY 31C,203H,exponential,95,0.5641961116982787
31744070,DAVIS-LACY 31C,203H,exponential,96,0.5048079613000322
31744070,DAVIS-LACY 31C,203H,exponential,97,0.4516710989461305
31744070,DAVIS-LACY 31C,203H,exponential,98,0.4041275044431274
31744070,DAVIS-LACY 31C,203H,exponential,99,0.36158842181511486
31744070,DAVIS-LACY 31C,203H,exponential,100,0.32352706844566065
31744070,DAVIS-LACY 31C,203H,exponential,101,0.2894721116666785
31744070,DAVIS-LACY 31C,203H,exponential,102,0.25900183201159255
31744070,DAVIS-LACY 31C,203H,exponential,103,0.23173890085344345
31744070,DAVIS-LACY 31C,203H,exponential,104,0.2073457077568406
31744070,DAVIS-LACY 31C,203H,exponential,105,0.1855201796800372
31744070,DAVIS-LACY 31C,203H,exponential,106,0.16599204025422032
31744070,DAVIS-LACY 31C,203H,exponential,107,0.14851946281681838
31744070,DAVIS-LACY 31C,203H,exponential,108,0.13288607575166805
31744070,DAVIS-LACY 31C,203H,exponential,109,0.11889828305168355
31744070,DAVIS-LACY 31C,203H,exponential,110,0.10638286692321737
31744070,DAVIS-LACY 31C,203H,exponential,111,0.09518484274397356
31744070,DAVIS-LACY 31C,203H,exponential,112,0.0851655398113515
31744070,DAVIS-LACY 31C,203H,exponential,113,0.07620088411416878
31744070,DAVIS-LACY 31C,203H,exponential,114,0.06817986186247395
31744070,DAVIS-LACY 31C,203H,exponential,115,0.061003144748575024
31744070,DAVIS-LACY 31C,203H,exponential,116,0.05458185991520523
31744070,DAVIS-LACY 31C,203H,exponential,117,0.04883648939873192
31744070,DAVIS-LACY 31C,203H,exponential,118,0.04369588541866534
31744070,DAVIS-LACY 31C,203H,exponential,119,0.03909638931930901
31744070,DAVIS-LACY 31C,203H,exponential,120,0.034981043252966096
31743755,GLYNN-ATCHISON 44N,214H,exponential,34,1331.9614172952163
31743755,GLYNN-ATCHISON 44N,214H,exponential,35,1203.6527912019458
31743755,GLYNN-ATCHISON 44N,214H,exponential,36,1087.7042104644738
31743755,GLYNN-ATCHISON 44N,214H,exponential,37,982.9250246499423
31743755,GLYNN-ATCHISON 44N,214H,exponential,38,888.2392793814099
31743755,GLYNN-ATCHISON 44N,214H,exponential,39,802.6746675993815
31743755,GLYNN-ATCHISON 44N,214H,exponential,40,725.352545154807
31743755,GLYNN-ATCHISON 44N,214H,exponential,41,655.4789082058754
31743755,GLYNN-ATCHISON 44N,214H,exponential,42,592.3362397674757
31743755,GLYNN-ATCHISON 44N,214H,exponential,43,535.2761416873419
31743755,GLYNN-ATCHISON 44N,214H,exponential,44,483.7126763882662
31743755,GLYNN-ATCHISON 44N,214H,exponential,45,437.11635000419545
31743755,GLYNN-ATCHISON 44N,214H,exponential,46,395.0086751243663
31743755,GLYNN-ATCHISON 44N,214H,exponential,47,356.9572573114905
31743755,GLYNN-ATCHISON 44N,214H,exponential,48,322.571354938533
31743755,GLYNN-ATCHISON 44N,214H,exponential,49,291.49786674902145
31743755,GLYNN-ATCHISON 44N,214H,exponential,50,263.41770593802966
31743755,GLYNN-ATCHISON 44N,214H,exponential,51,238.04252352007035
31743755,GLYNN-ATCHISON 44N,214H,exponential,52,215.11174733688475
31743755,GLYNN-ATCHISON 44N,214H,exponential,53,194.38990629935188
31743755,GLYNN-ATCHISON 44N,214H,exponential,54,175.66421238674712
31743755,GLYNN-ATCHISON 44N,214H,exponential,55,158.74237557343318
31743755,GLYNN-ATCHISON 44N,214H,exponential,56,143.45062924494715
31743755,GLYNN-ATCHISON 44N,214H,exponential,57,129.63194582691628
31743755,GLYNN-ATCHISON 44N,214H,exponential,58,117.14442430348885
31743755,GLYNN-ATCHISON 44N,214H,exponential,59,105.85983306706237
31743755,GLYNN-ATCHISON 44N,214H,exponential,60,95.66229313615364
31743755,GLYNN-ATCHISON 44N,214H,exponential,61,86.44708821966536
31743755,GLYNN-ATCHISON 44N,214H,exponential,62,78.11958940836112
31743755,GLYNN-ATCHISON 44N,214H,exponential,63,70.59428345144268
31743755,GLYNN-ATCHISON 44N,214H,exponential,64,63.79389463981546
31743755,GLYNN-ATCHISON 44N,214H,exponential,65,57.64859127885528
31743755,GLYNN-ATCHISON 44N,214H,exponential,66,52.095268602119674
31743755,GLYNN-ATCHISON 44N,214H,exponential,67,47.076900762402914
31743755,GLYNN-ATCHISON 44N,214H,exponential,68,42.54195524587345
31743755,GLYNN-ATCHISON 44N,214H,exponential,69,38.44386369604172
31743755,GLYNN-ATCHISON 44N,214H,exponential,70,34.740543713565984
31743755,GLYNN-ATCHISON 44N,214H,exponential,71,31.393966721364045
31743755,GLYNN-ATCHISON 44N,214H,exponential,72,28.3697674575326
31743755,GLYNN-ATCHISON 44N,214H,exponential,73,25.636891086043228
31743755,GLYNN-ATCHISON 44N,214H,exponential,74,23.167274301472396
31743755,GLYNN-ATCHISON 44N,214H,exponential,75,20.93555715310021
31743755,GLYNN-ATCHISON 44N,214H,exponential,76,18.918822629163124
31743755,GLYNN-ATCHISON 44N,214H,exponential,77,17.096361327108625
31743755,GLYNN-ATCHISON 44N,214H,exponential,78,15.449458793302542
31743755,GLYNN-ATCHISON 44N,214H,exponential,79,13.961203348427365
31743755,GLYNN-ATCHISON 44N,214H,exponential,80,12.616312425172902
31743755,GLYNN-ATCHISON 44N,214H,exponential,81,11.400975634919162
31743755,GLYNN-ATCHISON 44N,214H,exponential,82,10.302712951897986
31743755,GLYNN-ATCHISON 44N,214H,exponential,83,9.310246558557719
31743755,GLYNN-ATCHISON 44N,214H,exponential,84,8.41338503613918
31743755,GLYNN-ATCHISON 44N,214H,exponential,85,7.602918711241545
31743755,GLYNN-ATCHISON 44N,214H,exponential,86,6.870525083715014
31743755,GLYNN-ATCHISON 44N,214H,exponential,87,6.208683364740177
31743755,GLYNN-ATCHISON 44N,214H,exponential,88,5.610597247504402
31743755,GLYNN-ATCHISON 44N,214H,exponential,89,5.070125117424361
31743755,GLYNN-ATCHISON 44N,214H,exponential,90,4.5817169852588355
31743755,GLYNN-ATCHISON 44N,214H,exponential,91,4.140357495491823
31743755,GLYNN-ATCHISON 44N,214H,exponential,92,3.7415144247515952
31743755,GLYNN-ATCHISON 44N,214H,exponential,93,3.3810921414073114
31743755,GLYNN-ATCHISON 44N,214H,exponential,94,3.055389548430045
31743755,GLYNN-ATCHISON 44N,214H,exponential,95,2.7610620776427233
31743755,GLYNN-ATCHISON 44N,214H,exponential,96,2.4950873450863003
31743755,GLYNN-ATCHISON 44N,214H,exponential,97,2.254734114824697
31743755,GLYNN-ATCHISON 44N,214H,exponential,98,2.0375342524846434
31743755,GLYNN-ATCHISON 44N,214H,exponential,99,1.8412573805275185
31743755,GLYNN-ATCHISON 44N,214H,exponential,100,1.6638879749937407
31743755,GLYNN-ATCHISON 44N,214H,exponential,101,1.5036046685312363
31743755,GLYNN-ATCHISON 44N,214H,exponential,102,1.3587615471753343
31743755,GLYNN-ATCHISON 44N,214H,exponential,103,1.227871248820849
31743755,GLYNN-ATCHISON 44N,214H,exponential,104,1.1095896898282789
31743755,GLYNN-ATCHISON 44N,214H,exponential,105,1.0027022629250042
31743755,GLYNN-ATCHISON 44N,214H,exponential,106,0.9061113646707752
31743755,GLYNN-ATCHISON 44N,214H,exponential,107,0.8188251244097803
31743755,GLYNN-ATCHISON 44N,214H,exponential,108,0.7399472189693824
31743755,GLYNN-ATCHISON 44N,214H,exponential,109,0.6686676685149154
31743755,GLYNN-ATCHISON 44N,214H,exponential,110,0.6042545190451935
31743755,GLYNN-ATCHISON 44N,214H,exponential,111,0.5460463261181197
31743755,GLYNN-ATCHISON 44N,214H,exponential,112,0.49344536262342004
31743755,GLYNN-ATCHISON 44N,214H,exponential,113,0.44591148085462556
31743755,GLYNN-ATCHISON 44N,214H,exponential,114,0.40295656585126427
31743755,GLYNN-ATCHISON 44N,214H,exponential,115,0.36413952305386105
31743755,GLYNN-ATCHISON 44N,214H,exponential,116,0.32906174880107714
31743755,GLYNN-ATCHISON 44N,214H,exponential,117,0.2973630371565212
31743755,GLYNN-ATCHISON 44N,214H,exponential,118,0.26871788103333977
31743755,GLYNN-ATCHISON 44N,214H,exponential,119,0.24283212963364972
31743755,GLYNN-ATCHISON 44N,214H,exponential,120,0.21943996787879402
31744067,DAVIS-LACY 31F,206H,exponential,34,1033.1788983046388
31744067,DAVIS-LACY 31F,206H,exponential,35,922.078066596264
31744067,DAVIS-LACY 31F,206H,exponential,36,822.9242411871342
31744067,DAVIS-LACY 31F,206H,exponential,37,734.4327245883161
31744067,DAVIS-LACY 31F,206H,exponential,38,655.4569666924648
31744067,DAVIS-LACY 31F,206H,exponential,39,584.9737093707404
31744067,DAVIS-LACY 31F,206H,exponential,40,522.0697285158593
31744067,DAVIS-LACY 31F,206H,exponential,41,465.930001753094
31744067,DAVIS-LACY 31F,206H,exponential,42,415.8271485128705
31744067,DAVIS-LACY 31F,206H,exponential,43,371.1120056440892
31744067,DAVIS-LACY 31F,206H,exponential,44,331.2052164600692
31744067,DAVIS-LACY 31F,206H,exponential,45,295.5897242396541
31744067,DAVIS-LACY 31F,206H,exponential,46,263.80407292470466
31744067,DAVIS-LACY 31F,206H,exponential,47,235.43642821372117
31744067,DAVIS-LACY 31F,206H,exponential,48,210.1192415852339
31744067,DAVIS-LACY 31F,206H,exponential,49,187.52448811479545
31744067,DAVIS-LACY 31F,206H,exponential,50,167.35941638382218
31744067,DAVIS-LACY 31F,206H,exponential,51,149.3627554135085
31744067,DAVIS-LACY 31F,206H,exponential,52,133.3013294785371
31744067,DAVIS-LACY 31F,206H,exponential,53,118.9670369400431
31744067,DAVIS-LACY 31F,206H,exponential,54,106.1741539537488
31744067,DAVIS-LACY 31F,206H,exponential,55,94.75692811846432
31744067,DAVIS-LACY 31F,206H,exponential,56,84.56743088679708
31744067,DAVIS-LACY 31F,206H,exponential,57,75.47364091259136
31744067,DAVIS-LACY 31F,206H,exponential,58,67.35773350177656
31744067,DAVIS-LACY 31F,206H,exponential,59,60.11455400370679
31744067,DAVIS-LACY 31F,206H,exponential,60,53.65025536331728
31744067,DAVIS-LACY 31F,206H,exponential,61,47.88108218139103
31744067,DAVIS-LACY 31F,206H,exponential,62,42.73228552847967
31744067,DAVIS-LACY 31F,206H,exponential,63,38.13715445214404
31744067,DAVIS-LACY 31F,206H,exponential,64,34.03615162913185
31744067,DAVIS-LACY 31F,206H,exponential,65,30.37614196347382
31744067,DAVIS-LACY 31F,206H,exponential,66,27.10970413574485
31744067,DAVIS-LACY 31F,206H,exponential,67,24.19451618350201
31744067,DAVIS-LACY 31F,206H,exponential,68,21.592807152104218
31744067,DAVIS-LACY 31F,206H,exponential,69,19.27086771116728
31744067,DAVIS-LACY 31F,206H,exponential,70,17.198613395902054
31744067,DAVIS-LACY 31F,206H,exponential,71,15.349194814424099
31744067,DAVIS-LACY 31F,206H,exponential,72,13.698649770642566
31744067,DAVIS-LACY 31F,206H,exponential,73,12.225592795420283
31744067,DAVIS-LACY 31F,206H,exponential,74,10.910938063381215
31744067,DAVIS-LACY 31F,206H,exponential,75,9.737652105306232
31744067,DAVIS-LACY 31F,206H,exponential,76,8.690533112108083
31744067,DAVIS-LACY 31F,206H,exponential,77,7.756013970913153
31744067,DAVIS-LACY 31F,206H,exponential,78,6.921986481265218
31744067,DAVIS-LACY 31F,206H,exponential,79,6.1776444738891305
31744067,DAVIS-LACY 31F,206H,exponential,80,5.513343799365139
31744067,DAVIS-LACY 31F,206H,exponential,81,4.920477372641947
31744067,DAVIS-LACY 31F,206H,exponential,82,4.391363654388703
31744067,DAVIS-LACY 31F,206H,exponential,83,3.9191471242823592
31744067,DAVIS-LACY 31F,206H,exponential,84,3.497709456701514
31744067,DAVIS-LACY 31F,206H,exponential,85,3.1215902479648197
31744067,DAVIS-LACY 31F,206H,exponential,86,2.785916268007688
31744067,DAVIS-LACY 31F,206H,exponential,87,2.4863383198387528
31744067,DAVIS-LACY 31F,206H,exponential,88,2.21897488868877
31744067,DAVIS-LACY 31F,206H,exponential,89,1.9803618507358505
31744067,DAVIS-LACY 31F,206H,exponential,90,1.7674075898026054
31744067,DAVIS-LACY 31F,206H,exponential,91,1.577352940489716
31744067,DAVIS-LACY 31F,206H,exponential,92,1.4077354387447416
31744067,DAVIS-LACY 31F,206H,exponential,93,1.2563574166746678
31744067,DAVIS-LACY 31F,206H,exponential,94,1.1212575282191608
31744067,DAVIS-LACY 31F,206H,exponential,95,1.0006853367537347
31744067,DAVIS-LACY 31F,206H,exponential,96,0.8930786353643171
31744067,DAVIS-LACY 31F,206H,exponential,97,0.7970432059408451
31744067,DAVIS-LACY 31F,206H,exponential,98,0.7113347548363508
31744067,DAVIS-LACY 31F,206H,exponential,99,0.6348427910389167
31744067,DAVIS-LACY 31F,206H,exponential,100,0.5665762379722351
31744067,DAVIS-LACY 31F,206H,exponential,101,0.5056505925025025
31744067,DAVIS-LACY 31F,206H,exponential,102,0.451276464775887
31744067,DAVIS-LACY 31F,206H,exponential,103,0.40274935040170945
31744067,DAVIS-LACY 31F,206H,exponential,104,0.35944050246350473
31744067,DAVIS-LACY 31F,206H,exponential,105,0.3207887850901625
31744067,DAVIS-LACY 31F,206H,exponential,106,0.2862934030370465
31744067,DAVIS-LACY 31F,206H,exponential,107,0.2555074130770985
31744067,DAVIS-LACY 31F,206H,exponential,108,0.22803193313156175
31744067,DAVIS-LACY 31F,206H,exponential,109,0.20351097411027627
31744067,DAVIS-LACY 31F,206H,exponential,110,0.18162682749971862
31744067,DAVIS-LACY 31F,206H,exponential,111,0.16209594893756052
31744067,DAVIS-LACY 31F,206H,exponential,112,0.1446652844388249
31744067,DAVIS-LACY 31F,206H,exponential,113,0.12910899167398474
31744067,DAVIS-LACY 31F,206H,exponential,114,0.11522551381787789
31744067,DAVIS-LACY 31F,206H,exponential,115,0.10283496805644443
31744067,DAVIS-LACY 31F,206H,exponential,116,0.09177681491518047
31744067,DAVIS-LACY 31F,206H,exponential,117,0.08190777821170765
31744067,DAVIS-LACY 31F,206H,exponential,118,0.07309998868209346
31744067,DAVIS-LACY 31F,206H,exponential,119,0.06523932722861235
31744067,DAVIS-LACY 31F,206H,exponential,120,0.05822394632305259
31743757,GLYNN-ATCHISON 44M,213H,exponential,34,1933.9297501454098
31743757,GLYNN-ATCHISON 44M,213H,exponential,35,1894.5169832118938
31743757,GLYNN-ATCHISON 44M,213H,exponential,36,1855.907433767141
31743757,GLYNN-ATCHISON 44M,213H,exponential,37,1818.0847325383372
31743757,GLYNN-ATCHISON 44M,213H,exponential,38,1781.0328438523445
31743757,GLYNN-ATCHISON 44M,213H,exponential,39,1744.736058837061
31743757,GLYNN-ATCHISON 44M,213H,exponential,40,1709.1789887613372
31743757,GLYNN-ATCHISON 44M,213H,exponential,41,1674.3465585106273
31743757,GLYNN-ATCHISON 44M,213H,exponential,42,1640.2240001955945
31743757,GLYNN-ATCHISON 44M,213H,exponential,43,1606.7968468909783
31743757,GLYNN-ATCHISON 44M,213H,exponential,44,1574.0509265020598
31743757,GLYNN-ATCHISON 44M,213H,exponential,45,1541.9723557561233
31743757,GLYNN-ATCHISON 44M,213H,exponential,46,1510.5475343163728
31743757,GLYNN-ATCHISON 44M,213H,exponential,47,1479.763139015803
31743757,GLYNN-ATCHISON 44M,213H,exponential,48,1449.6061182085825
31743757,GLYNN-ATCHISON 44M,213H,exponential,49,1420.0636862365536
31743757,GLYNN-ATCHISON 44M,213H,exponential,50,1391.1233180085023
31743757,GLYNN-ATCHISON 44M,213H,exponential,51,1362.7727436899024
31743757,GLYNN-ATCHISON 44M,213H,exponential,52,1334.999943500878
31743757,GLYNN-ATCHISON 44M,213H,exponential,53,1307.793142620184
31743757,GLYNN-ATCHISON 44M,213H,exponential,54,1281.140806193039
31743757,GLYNN-ATCHISON 44M,213H,exponential,55,1255.0316344407008
31743757,GLYNN-ATCHISON 44M,213H,exponential,56,1229.454557869702
31743757,GLYNN-ATCHISON 44M,213H,exponential,57,1204.3987325787245
31743757,GLYNN-ATCHISON 44M,213H,exponential,58,1179.8535356611123
31743757,GLYNN-ATCHISON 44M,213H,exponential,59,1155.8085607010862
31743757,GLYNN-ATCHISON 44M,213H,exponential,60,1132.2536133617377
31743757,GLYNN-ATCHISON 44M,213H,exponential,61,1109.1787070629425
31743757,GLYNN-ATCHISON 44M,213H,exponential,62,1086.574058747354
31743757,GLYNN-ATCHISON 44M,213H,exponential,63,1064.4300847326858
31743757,GLYNN-ATCHISON 44M,213H,exponential,64,1042.7373966485206
31743757,GLYNN-ATCHISON 44M,213H,exponential,65,1021.4867974559287
31743757,GLYNN-ATCHISON 44M,213H,exponential,66,1000.6692775482035
31743757,GLYNN-ATCHISON 44M,213H,exponential,67,980.2760109310618
31743757,GLYNN-ATCHISON 44M,213H,exponential,68,960.2983514806925
31743757,GLYNN-ATCHISON 44M,213H,exponential,69,940.7278292780622
31743757,GLYNN-ATCHISON 44M,213H,exponential,70,921.5561470179279
31743757,GLYNN-ATCHISON 44M,213H,exponential,71,902.7751764910329
31743757,GLYNN-ATCHISON 44M,213H,exponential,72,884.3769551379927
31743757,GLYNN-ATCHISON 44M,213H,exponential,73,866.3536826734133
31743757,GLYNN-ATCHISON 44M,213H,exponential,74,848.6977177788078
31743757,GLYNN-ATCHISON 44M,213H,exponential,75,831.4015748629092
31743757,GLYNN-ATCHISON 44M,213H,exponential,76,814.4579208880085
31743757,GLYNN-ATCHISON 44M,213H,exponential,77,797.85957226097
31743757,GLYNN-ATCHISON 44M,213H,exponential,78,781.5994917876063
31743757,GLYNN-ATCHISON 44M,213H,exponential,79,765.6707856891229
